Factor,estimate,.y.,group1,group2,n1,n2,statistic,p,conf.low,conf.high,method,alternative,p.adj,Mean1,Mean2,Mean.diff.log,comparisons,lab.p.adj,lab.p,label,Sites
GGB9061_SGB13979,0.215204886865682,Value,BL,T24,20,20,137,0.245,-0.143050538810483,0.577048717667979,Wilcoxon,two.sided,0.995029304029304,-2.6798645367492,-2.89646129462424,-0.196057417994658,BL/T24,ns,ns,ns/ns,UR
GGB9062_SGB13981,-0.0478383673605878,Value,BL,T24,20,20,94,0.701,-0.3349196509295,0.239229768344784,Wilcoxon,two.sided,0.995029304029304,-2.9263229187153,-2.85453971026659,0.0693238112724693,BL/T24,ns,ns,ns/ns,UR
GGB9063_SGB13982,0.0326070001369317,Value,BL,T24,20,20,116,0.701,-0.166898580628314,0.388426502833204,Wilcoxon,two.sided,0.995029304029304,-2.79843501912564,-2.91101010172055,-0.106677222753864,BL/T24,ns,ns,ns/ns,UR
GGB9302_SGB14263,-0.0600829583154706,Value,BL,T24,20,20,96,0.756,-0.431140261895097,0.382801985363991,Wilcoxon,two.sided,0.995029304029304,-2.9060225147788,-2.87434208491239,0.0311889581223448,BL/T24,ns,ns,ns/ns,UR
GGB9342_SGB14306,0.0216174678436311,Value,BL,T24,20,20,113,0.784,-0.217699927425235,0.252383718202873,Wilcoxon,two.sided,0.995029304029304,-2.70108110267298,-2.71116704999723,-0.0100354235933167,BL/T24,ns,ns,ns/ns,UR
GGB9345_SGB14311,-0.112023345095781,Value,BL,T24,20,20,84,0.452,-0.410207189782922,0.147893584392934,Wilcoxon,two.sided,0.995029304029304,-2.85929579594082,-2.72989293119675,0.121689054771947,BL/T24,ns,ns,ns/ns,UR
GGB9480_SGB14874,-0.102379308051901,Value,BL,T24,20,20,86,0.498,-0.357826065677331,0.144821453322553,Wilcoxon,two.sided,0.995029304029304,-2.79969928120404,-2.70311204309361,0.0922028462312591,BL/T24,ns,ns,ns/ns,UR
GGB9524_SGB14924,-0.0901522232511975,Value,BL,T24,20,20,90,0.596,-0.344651171643624,0.268683463748884,Wilcoxon,two.sided,0.995029304029304,-2.82508871890785,-2.81173124325646,0.0132690511221988,BL/T24,ns,ns,ns/ns,UR
GGB9593_SGB15015,-0.257985042095224,Value,BL,T24,20,20,64,0.133,-0.600506498947666,0.129324083920891,Wilcoxon,two.sided,0.995029304029304,-2.96543087390556,-2.69506163109457,0.239307600583984,BL/T24,ns,ns,ns/ns,UR
GGB9595_SGB15019,-0.0601444988913156,Value,BL,T24,20,20,95,0.729,-0.416044647960197,0.262131290806752,Wilcoxon,two.sided,0.995029304029304,-2.84049348846638,-2.76065176676036,0.0768144764201384,BL/T24,ns,ns,ns/ns,UR
GGB9602_SGB15028,-0.0220162878826489,Value,BL,T24,20,20,99,0.841,-0.316413777470199,0.134482367961696,Wilcoxon,two.sided,0.995029304029304,-2.76354101155737,-2.6632507298725,0.0955740374316321,BL/T24,ns,ns,ns/ns,UR
GGB9602_SGB15031,0.0833716718807359,Value,BL,T24,20,20,114,0.756,-0.36914325940829,0.460837170197723,Wilcoxon,two.sided,0.995029304029304,-2.96138470130789,-2.91926610578359,0.0412557521371483,BL/T24,ns,ns,ns/ns,UR
GGB9614_SGB15049,0.0497398547101937,Value,BL,T24,20,20,114,0.756,-0.285728976333568,0.353648622653445,Wilcoxon,two.sided,0.995029304029304,-2.73537895312723,-2.76538490114782,-0.0295645770021432,BL/T24,ns,ns,ns/ns,UR
GGB9616_SGB15051,0.0705983099445257,Value,BL,T24,20,20,119,0.622,-0.18783151418472,0.308262600637743,Wilcoxon,two.sided,0.995029304029304,-2.78432276037609,-2.81395062934263,-0.0291974446942715,BL/T24,ns,ns,ns/ns,UR
GGB9616_SGB15052,0.137571629227487,Value,BL,T24,20,20,135,0.277,-0.104239911384831,0.348549157838982,Wilcoxon,two.sided,0.995029304029304,-2.75317196407803,-2.86655914933942,-0.107406887145965,BL/T24,ns,ns,ns/ns,UR
GGB9627_SGB15081,-0.148887844210434,Value,BL,T24,20,20,62,0.114,-0.374824982859398,0.0625596544433522,Wilcoxon,two.sided,0.995029304029304,-2.85715831097316,-2.65606344492339,0.183233529195488,BL/T24,ns,ns,ns/ns,UR
GGB9634_SGB15093,0.0650562261354674,Value,BL,T24,20,20,121,0.571,-0.213275587114825,0.309554483527688,Wilcoxon,two.sided,0.995029304029304,-2.76124308841793,-2.79746441571582,-0.0355807574082074,BL/T24,ns,ns,ns/ns,UR
GGB9635_SGB15103,0.144800918364006,Value,BL,T24,20,20,133,0.312,-0.171015007025621,0.420512696627587,Wilcoxon,two.sided,0.995029304029304,-2.75664304272167,-2.89912472343265,-0.133202809269026,BL/T24,ns,ns,ns/ns,UR
GGB9635_SGB15106,-0.098854800353954,Value,BL,T24,20,20,90,0.596,-0.417824484286415,0.280620730729931,Wilcoxon,two.sided,0.995029304029304,-2.87808076758885,-2.80200211141846,0.0733235595979775,BL/T24,ns,ns,ns/ns,UR
GGB9677_SGB15180,0.0217063978019867,Value,BL,T24,20,20,112,0.812,-0.278479960198502,0.299245482079082,Wilcoxon,two.sided,0.995029304029304,-2.93129573454555,-2.90993024743045,0.0211404448769883,BL/T24,ns,ns,ns/ns,UR
GGB9691_SGB15198,-0.0669521239484103,Value,BL,T24,20,20,96,0.756,-0.451821642322429,0.204172325949878,Wilcoxon,two.sided,0.995029304029304,-2.93034093634842,-2.72384181517736,0.1877228776708,BL/T24,ns,ns,ns/ns,UR
GGB9699_SGB15216,0.168621285180625,Value,BL,T24,20,20,139,0.216,-0.120822725434977,0.393456522909781,Wilcoxon,two.sided,0.995029304029304,-2.62472235978344,-2.78320382023789,-0.147110061701782,BL/T24,ns,ns,ns/ns,UR
GGB9707_SGB15229,0.316310674091864,Value,BL,T24,20,20,160,0.04,0.00928656063349487,0.612411965979808,Wilcoxon,two.sided,0.995029304029304,-2.63290534168637,-2.9538395998577,-0.278339257588185,BL/T24,ns,*,*/ns,UR
GGB9708_SGB15233,0.00818851358875083,Value,BL,T24,20,20,109,0.898,-0.261266375779925,0.260516067929579,Wilcoxon,two.sided,1,-2.84703646842042,-2.85771801256361,-0.0106248994619774,BL/T24,ns,ns,ns/ns,UR
GGB9708_SGB15234,0.0252524488920589,Value,BL,T24,20,20,109,0.898,-0.22713386608948,0.210900735144773,Wilcoxon,two.sided,1,-2.80510146789371,-2.77889488427567,0.0258690750362702,BL/T24,ns,ns,ns/ns,UR
GGB9712_SGB15244,0.0401147709482045,Value,BL,T24,20,20,119,0.622,-0.161617099257466,0.220889919073315,Wilcoxon,two.sided,0.995029304029304,-2.69404076799475,-2.70239384869768,-0.00831838679112563,BL/T24,ns,ns,ns/ns,UR
GGB9713_SGB15249,-0.355934154779216,Value,BL,T24,20,20,44,0.0215,-0.593131149444551,-0.0578880191530244,Wilcoxon,two.sided,0.995029304029304,-2.97206021131648,-2.64486876784755,0.283065012818562,BL/T24,ns,*,*/ns,UR
GGB9747_SGB15356,0.047498537297947,Value,BL,T24,20,20,114,0.756,-0.188933877075287,0.310941725416749,Wilcoxon,two.sided,0.995029304029304,-2.6452348030356,-2.72351748074407,-0.0753696623313997,BL/T24,ns,ns,ns/ns,UR
GGB9758_SGB15368,-0.218344799668889,Value,BL,T24,20,20,53,0.0532,-0.653711685228218,0.0136498595207004,Wilcoxon,two.sided,0.995029304029304,-2.91829338532264,-2.55641445518291,0.30886531254258,BL/T24,ns,ns,ns/ns,UR
GGB9760_SGB15373,0.0354542943017977,Value,BL,T24,20,20,116,0.701,-0.23891887512236,0.368849757131168,Wilcoxon,two.sided,0.995029304029304,-2.76481108779794,-2.81472157262769,-0.0487049079921307,BL/T24,ns,ns,ns/ns,UR
GGB9760_SGB15374,0.254290256410504,Value,BL,T24,20,20,156,0.0583,-0.00797370595505686,0.44109540798356,Wilcoxon,two.sided,0.995029304029304,-2.62339338958368,-2.85540389599312,-0.208647393004698,BL/T24,ns,ns,ns/ns,UR
GGB9813_SGB15447,-0.0506044724078227,Value,BL,T24,20,20,98,0.812,-0.304235466320883,0.2836401195209,Wilcoxon,two.sided,0.995029304029304,-2.74996465377621,-2.75631459832178,-0.00632986859035222,BL/T24,ns,ns,ns/ns,UR
Haemophilus_parainfluenzae,0.0501288206411433,Value,BL,T24,20,20,120,0.596,-0.211227813959813,0.327266766115301,Wilcoxon,two.sided,0.995029304029304,-2.7275252269641,-2.77858976464525,-0.0498034959859019,BL/T24,ns,ns,ns/ns,UR
Holdemanella_biformis,-0.0692114775112367,Value,BL,T24,20,20,85,0.475,-0.363620924797761,0.141499090826009,Wilcoxon,two.sided,0.995029304029304,-2.78814035580769,-2.69006940203711,0.0935549619198794,BL/T24,ns,ns,ns/ns,UR
Holdemanella_porci,0.0665757974055931,Value,BL,T24,20,20,120,0.596,-0.156812980900157,0.334657898881433,Wilcoxon,two.sided,0.995029304029304,-2.68643628545368,-2.79220819380072,-0.100543650680613,BL/T24,ns,ns,ns/ns,UR
Holdemania_filiformis,0.199959238195382,Value,BL,T24,20,20,149,0.105,-0.0205467463959303,0.513869320399922,Wilcoxon,two.sided,0.995029304029304,-2.70476695734418,-2.9447269328169,-0.215079101251428,BL/T24,ns,ns,ns/ns,UR
Holdemania_massiliensis,-0.0927139855971726,Value,BL,T24,20,20,86,0.498,-0.335466950098108,0.190141447645867,Wilcoxon,two.sided,0.995029304029304,-2.90785601967176,-2.9034317069953,0.00441455417764469,BL/T24,ns,ns,ns/ns,UR
Hungatella_hathewayi,0.177569358392928,Value,BL,T24,20,20,137,0.245,-0.125894540419014,0.480323785472896,Wilcoxon,two.sided,0.995029304029304,-2.66937767803888,-2.84075941991665,-0.158184027970007,BL/T24,ns,ns,ns/ns,UR
Hydrogenoanaerobacterium_saccharovorans,-0.229241893101164,Value,BL,T24,20,20,56,0.0696,-0.451553209564276,0.0212419695540114,Wilcoxon,two.sided,0.995029304029304,-2.94321380964652,-2.73152484047853,0.192015228613995,BL/T24,ns,ns,ns/ns,UR
Intestinibacter_bartlettii,0.14194499577152,Value,BL,T24,20,20,125,0.475,-0.203385889114586,0.382627276342358,Wilcoxon,two.sided,0.995029304029304,-2.76594588151138,-2.88650226337932,-0.113825331482815,BL/T24,ns,ns,ns/ns,UR
Intestinimonas_butyriciproducens,0.00885405049491594,Value,BL,T24,20,20,107,0.956,-0.270067294684541,0.340982006890774,Wilcoxon,two.sided,1,-2.73026964600923,-2.8013820928709,-0.0686977783554767,BL/T24,ns,ns,ns/ns,UR
Intestinimonas_massiliensis,-0.106231184935238,Value,BL,T24,20,20,88,0.546,-0.473533420012998,0.198397199572474,Wilcoxon,two.sided,0.995029304029304,-2.95344575865687,-2.80610521475982,0.137446693729943,BL/T24,ns,ns,ns/ns,UR
Klebsiella_pneumoniae,-0.235757335863787,Value,BL,T24,20,20,59,0.0897,-0.518801400832853,0.0338873303346896,Wilcoxon,two.sided,0.995029304029304,-2.91456050333842,-2.66585712386698,0.222105716527104,BL/T24,ns,ns,ns/ns,UR
Klebsiella_quasipneumoniae,0.142816787329417,Value,BL,T24,20,20,138,0.231,-0.0959315378012804,0.333318872529095,Wilcoxon,two.sided,0.995029304029304,-2.82414882083067,-2.85252707951831,-0.0279830552756167,BL/T24,ns,ns,ns/ns,UR
Klebsiella_variicola,-0.10400838805952,Value,BL,T24,20,20,85,0.475,-0.357015463306959,0.189677395133935,Wilcoxon,two.sided,0.995029304029304,-2.80216727201828,-2.73824793666701,0.0619595754057447,BL/T24,ns,ns,ns/ns,UR
Lachnospira_eligens,-0.075600226154665,Value,BL,T24,20,20,92,0.648,-0.342808270602042,0.298728811514851,Wilcoxon,two.sided,0.995029304029304,-2.41247874722286,-2.45886406685115,-0.0453416722151774,BL/T24,ns,ns,ns/ns,UR
Lachnospira_pectinoschiza,0.30206521725925,Value,BL,T24,20,20,150,0.0973,-0.0579265128856592,0.620533975611696,Wilcoxon,two.sided,0.995029304029304,-2.3356403499249,-2.64783590627831,-0.271701731513376,BL/T24,ns,ns,ns/ns,UR
Lachnospira_sp_NSJ_43,-0.0391830369622378,Value,BL,T24,20,20,94,0.701,-0.308003004435441,0.235237568050856,Wilcoxon,two.sided,0.995029304029304,-2.73205040716395,-2.8606482033461,-0.120975973850442,BL/T24,ns,ns,ns/ns,UR
Lachnospiraceae_bacterium_AM48_27BH,-0.106364884026512,Value,BL,T24,20,20,81,0.388,-0.32344056483718,0.219794115605788,Wilcoxon,two.sided,0.995029304029304,-2.88602938188724,-2.86088615345094,0.0248323378881475,BL/T24,ns,ns,ns/ns,UR
Lachnospiraceae_bacterium_BX3,-0.0100668012713013,Value,BL,T24,20,20,102,0.927,-0.245053918281508,0.207945344423106,Wilcoxon,two.sided,1,-2.76067704519876,-2.77440826219332,-0.0136377980337308,BL/T24,ns,ns,ns/ns,UR
Lachnospiraceae_bacterium_Marseille_Q4251,0.159996164009431,Value,BL,T24,20,20,134,0.294,-0.106228181533771,0.396756503260318,Wilcoxon,two.sided,0.995029304029304,-2.68303696585157,-2.82913101978305,-0.136359686418305,BL/T24,ns,ns,ns/ns,UR
Lachnospiraceae_bacterium_OM04_12BH,-0.0975737358647744,Value,BL,T24,20,20,95,0.729,-0.391889194660571,0.194212796781687,Wilcoxon,two.sided,0.995029304029304,-2.95749071303408,-2.77495299058169,0.167662741469125,BL/T24,ns,ns,ns/ns,UR
Lacrimispora_amygdalina,0.146478585385735,Value,BL,T24,20,20,143,0.165,-0.0650437340065118,0.30147050316531,Wilcoxon,two.sided,0.995029304029304,-2.59325120232923,-2.72255201485655,-0.121598691243663,BL/T24,ns,ns,ns/ns,UR
Lacrimispora_celerecrescens,0.00142337275259619,Value,BL,T24,20,20,106,0.985,-0.265142831104428,0.30288785519817,Wilcoxon,two.sided,1,-2.75108141920053,-2.76905251832883,-0.017811527871011,BL/T24,ns,ns,ns/ns,UR
Lacrimispora_saccharolytica,-0.0260823848332971,Value,BL,T24,20,20,99,0.841,-0.418401049094592,0.307023678775665,Wilcoxon,two.sided,0.995029304029304,-2.88766777754958,-2.80340539943318,0.0808999199618371,BL/T24,ns,ns,ns/ns,UR
Lawsonibacter_asaccharolyticus,0.0786327643401689,Value,BL,T24,20,20,121,0.571,-0.203954175647279,0.366457596481975,Wilcoxon,two.sided,0.995029304029304,-2.74013681138224,-2.82417367200968,-0.0806919067081779,BL/T24,ns,ns,ns/ns,UR
Longicatena_caecimuris,-0.208227330721324,Value,BL,T24,20,20,67,0.165,-0.475869490534481,0.0843082448534547,Wilcoxon,two.sided,0.995029304029304,-2.74222139837922,-2.57418574698155,0.155323407397115,BL/T24,ns,ns,ns/ns,UR
Megamonas_funiformis,-0.0126821069709265,Value,BL,T24,20,20,103,0.956,-0.291316276957112,0.359468538090406,Wilcoxon,two.sided,1,-2.6440814456921,-2.73802504694763,-0.0897891498880191,BL/T24,ns,ns,ns/ns,UR
Megasphaera_sp_NM10,0.0764352040587783,Value,BL,T24,20,20,124,0.498,-0.173869380343099,0.322353752688115,Wilcoxon,two.sided,0.995029304029304,-2.76770050907358,-2.77740336499847,-0.00965608551268343,BL/T24,ns,ns,ns/ns,UR
Mesosutterella_multiformis,0.0750629800610523,Value,BL,T24,20,20,121,0.571,-0.2115257615115,0.384645541927489,Wilcoxon,two.sided,0.995029304029304,-2.65297106871551,-2.73890409987331,-0.082439554009788,BL/T24,ns,ns,ns/ns,UR
Negativibacillus_massiliensis,-0.0298139724445196,Value,BL,T24,20,20,102,0.927,-0.292558058873625,0.251490137846355,Wilcoxon,two.sided,1,-2.75041527408449,-2.77386315668945,-0.023177204065456,BL/T24,ns,ns,ns/ns,UR
Odoribacter_sp_AF15_53,-0.00934988261908443,Value,BL,T24,20,20,104,0.985,-0.220768254482684,0.183124120642064,Wilcoxon,two.sided,1,-2.69893749357523,-2.6627893947101,0.0355100861930624,BL/T24,ns,ns,ns/ns,UR
Odoribacter_splanchnicus,-0.101532030706284,Value,BL,T24,20,20,78,0.33,-0.337477456108958,0.115996740454263,Wilcoxon,two.sided,0.995029304029304,-2.78326903070163,-2.67262340422495,0.104941491708561,BL/T24,ns,ns,ns/ns,UR
Oscillibacter_sp_ER4,0.135193096797831,Value,BL,T24,20,20,142,0.177,-0.0568536479631645,0.320995545960297,Wilcoxon,two.sided,0.995029304029304,-2.53918108527382,-2.66578164402415,-0.119204743439951,BL/T24,ns,ns,ns/ns,UR
Oscillospiraceae_bacterium_Marseille_Q3528,0.0652737388568629,Value,BL,T24,20,20,114,0.756,-0.292767461572579,0.413133703504472,Wilcoxon,two.sided,0.995029304029304,-2.80512146768713,-2.87339685576627,-0.0660455613060555,BL/T24,ns,ns,ns/ns,UR
Oscillospiraceae_bacterium_N12,0.0680471276115359,Value,BL,T24,20,20,119,0.622,-0.274134535237018,0.396160941093122,Wilcoxon,two.sided,0.995029304029304,-2.80402431146611,-2.87290578013496,-0.0666127453235007,BL/T24,ns,ns,ns/ns,UR
Oscillospiraceae_unclassified_SGB15252,-0.0224807339828148,Value,BL,T24,20,20,101,0.898,-0.359877796316257,0.26799104835176,Wilcoxon,two.sided,1,-2.75386429576481,-2.71190222354436,0.0411055436480384,BL/T24,ns,ns,ns/ns,UR
Oscillospiraceae_unclassified_SGB15256,-0.180812706207251,Value,BL,T24,20,20,68,0.177,-0.457767481035974,0.0925933653241939,Wilcoxon,two.sided,0.995029304029304,-2.84586853271302,-2.67768781045625,0.155447600396462,BL/T24,ns,ns,ns/ns,UR
Parabacteroides_distasonis,0.0865504206437752,Value,BL,T24,20,20,134,0.294,-0.065427258890139,0.227060770391942,Wilcoxon,two.sided,0.995029304029304,-2.25966947766503,-2.34604128598927,-0.0828435278576887,BL/T24,ns,ns,ns/ns,UR
Parabacteroides_faecis,-0.072742715181713,Value,BL,T24,20,20,96,0.756,-0.454728855100499,0.367564357094898,Wilcoxon,two.sided,0.995029304029304,-2.83691874515447,-2.76623013432626,0.0683020029985943,BL/T24,ns,ns,ns/ns,UR
Parabacteroides_goldsteinii,0.128626200946574,Value,BL,T24,20,20,129,0.388,-0.192116161121924,0.396729497474801,Wilcoxon,two.sided,0.995029304029304,-2.67934710977154,-2.76691236701447,-0.0839414888405414,BL/T24,ns,ns,ns/ns,UR
Parabacteroides_johnsonii,0.213225838288329,Value,BL,T24,20,20,162,0.0328,0.0179785154180983,0.461917249253849,Wilcoxon,two.sided,0.995029304029304,-2.64080042727679,-2.9408294691965,-0.262386604156198,BL/T24,ns,*,*/ns,UR
Parabacteroides_merdae,-0.0115202186185031,Value,BL,T24,20,20,99,0.841,-0.257504646962386,0.267868499101185,Wilcoxon,two.sided,0.995029304029304,-2.53254940064766,-2.48641491612562,0.0451019276670453,BL/T24,ns,ns,ns/ns,UR
Parabacteroides_sp_TM07_1AC,-0.170924259734747,Value,BL,T24,20,20,62,0.114,-0.385756181153315,0.0701363750168527,Wilcoxon,two.sided,0.995029304029304,-2.83506971049747,-2.70268904200374,0.124322202839783,BL/T24,ns,ns,ns/ns,UR
Paraprevotella_clara,-0.0520805022330854,Value,BL,T24,20,20,97,0.784,-0.320592436559975,0.325731770349066,Wilcoxon,two.sided,0.995029304029304,-2.76924766677277,-2.80456430571594,-0.0347073112759374,BL/T24,ns,ns,ns/ns,UR
Parasutterella_excrementihominis,0.0700845063809127,Value,BL,T24,20,20,129,0.388,-0.113956116735669,0.230977661255466,Wilcoxon,two.sided,0.995029304029304,-2.63996691200131,-2.70949393785527,-0.0672165188367176,BL/T24,ns,ns,ns/ns,UR
Parasutterella_SGB9260,-0.149765434599994,Value,BL,T24,20,20,83,0.43,-0.509029807104792,0.268963954402483,Wilcoxon,two.sided,0.995029304029304,-2.77479928445545,-2.66113601921599,0.107654820442152,BL/T24,ns,ns,ns/ns,UR
Phascolarctobacterium_faecium,-0.0482870374531502,Value,BL,T24,20,20,99,0.841,-0.270802202123007,0.190057062425718,Wilcoxon,two.sided,0.995029304029304,-2.38498970569382,-2.33873334582305,0.0452184215326042,BL/T24,ns,ns,ns/ns,UR
Phascolarctobacterium_SGB5790,0.0311092527523859,Value,BL,T24,20,20,113,0.784,-0.179279017282503,0.247777883861758,Wilcoxon,two.sided,0.995029304029304,-2.70345800265825,-2.72434962489486,-0.0206763849064537,BL/T24,ns,ns,ns/ns,UR
Phascolarctobacterium_succinatutens,0.0443925825357823,Value,BL,T24,20,20,113,0.784,-0.281811701873153,0.35840084743824,Wilcoxon,two.sided,0.995029304029304,-2.82140607876903,-2.79282048967414,0.0281846440475165,BL/T24,ns,ns,ns/ns,UR
Phocaeicola_coprocola,0.045522915998596,Value,BL,T24,20,20,114,0.756,-0.199166475071116,0.202508652516005,Wilcoxon,two.sided,0.995029304029304,-2.38574083448883,-2.3675147952635,0.0180619359415876,BL/T24,ns,ns,ns/ns,UR
Phocaeicola_coprophilus,0.282226780088843,Value,BL,T24,20,20,145,0.143,-0.0796660164680116,0.611779763942858,Wilcoxon,two.sided,0.995029304029304,-2.82346405269281,-3.05336900682961,-0.206936893339094,BL/T24,ns,ns,ns/ns,UR
Phocaeicola_dorei,0.0403161963205197,Value,BL,T24,20,20,111,0.841,-0.231924121723229,0.331921177533026,Wilcoxon,two.sided,0.995029304029304,-2.46531848528783,-2.53411927491343,-0.0665372625963785,BL/T24,ns,ns,ns/ns,UR
Phocaeicola_massiliensis,-0.136514721299435,Value,BL,T24,20,20,76,0.294,-0.391295522238562,0.125808908112593,Wilcoxon,two.sided,0.995029304029304,-2.61491780314778,-2.46834072946163,0.136781046251378,BL/T24,ns,ns,ns/ns,UR
Phocaeicola_plebeius,-0.020074346231635,Value,BL,T24,20,20,101,0.898,-0.291777985082666,0.293239872374857,Wilcoxon,two.sided,1,-2.3384180697782,-2.32069753468198,0.0175653569587369,BL/T24,ns,ns,ns/ns,UR
Phocaeicola_SGB6473,0.118975118912855,Value,BL,T24,20,20,132,0.33,-0.18021196225222,0.317460824552183,Wilcoxon,two.sided,0.995029304029304,-2.59313726251804,-2.63349121115735,-0.0395609904824957,BL/T24,ns,ns,ns/ns,UR
Phocaeicola_vulgatus,0.0817074650343279,Value,BL,T24,20,20,126,0.452,-0.157280599036818,0.385366222902119,Wilcoxon,two.sided,0.995029304029304,-1.82538443936363,-1.94982982949387,-0.11728992754767,BL/T24,ns,ns,ns/ns,UR
Prevotella_bivia,-0.371120760126004,Value,BL,T24,20,20,38,0.0107,-0.615241645098672,-0.105081071539492,Wilcoxon,two.sided,0.995029304029304,-3.10070219230843,-2.69168689274282,0.342891091314376,BL/T24,ns,*,*/ns,UR
Prevotella_copri_clade_A,0.276778767853417,Value,BL,T24,20,20,142,0.177,-0.0956291141327805,0.750555215020189,Wilcoxon,two.sided,0.995029304029304,-2.63001991461283,-3.01984522497685,-0.329178063247603,BL/T24,ns,ns,ns/ns,UR
Prevotella_copri_clade_C,0.0669308364306431,Value,BL,T24,20,20,117,0.674,-0.204785861766854,0.323037668916182,Wilcoxon,two.sided,0.995029304029304,-2.62726625026667,-2.69382636387322,-0.0644386226540256,BL/T24,ns,ns,ns/ns,UR
Prevotella_corporis,-0.16035801211942,Value,BL,T24,20,20,85,0.475,-0.546557331212463,0.274998150780785,Wilcoxon,two.sided,0.995029304029304,-2.95912586926122,-2.84161974245187,0.111099530094,BL/T24,ns,ns,ns/ns,UR
Prevotella_disiens,0.00222708004478245,Value,BL,T24,20,20,105,1,-0.343689423940131,0.351522120870063,Wilcoxon,two.sided,1,-2.79336488271091,-2.83152118678412,-0.0374463553661466,BL/T24,ns,ns,ns/ns,UR
Prevotella_stercorea,-0.0119907621011411,Value,BL,T24,20,20,100,0.869,-0.199544185244768,0.164254406334563,Wilcoxon,two.sided,0.995343971631206,-2.60855617025427,-2.61216025250309,-0.00359760310730092,BL/T24,ns,ns,ns/ns,UR
Prevotella_timonensis,-0.26211056996378,Value,BL,T24,20,20,64,0.133,-0.62012957252746,0.0820752417326143,Wilcoxon,two.sided,0.995029304029304,-3.00287851831151,-2.73459229311097,0.237666560195357,BL/T24,ns,ns,ns/ns,UR
Pseudoruminococcus_massiliensis,0.150559481553986,Value,BL,T24,20,20,140,0.202,-0.0575487972168358,0.334234794641057,Wilcoxon,two.sided,0.995029304029304,-2.65130137150315,-2.77382812933306,-0.115582178060539,BL/T24,ns,ns,ns/ns,UR
Rheinheimera_SGB14999,0.128213568574595,Value,BL,T24,20,20,138,0.231,-0.041118792960988,0.374722685129634,Wilcoxon,two.sided,0.995029304029304,-2.6477302249515,-2.83034679386752,-0.167729414889917,BL/T24,ns,ns,ns/ns,UR
